"B.07.2.9","Mining of other non-ferrous metal ores","### NACE Code: 07.29

#### Includes:
This class includes:
- mining and preparation of ores chiefly valued for non-ferrous metal content:
  • aluminium (bauxite), copper, lead, zinc, tin, manganese, chrome, nickel, cobalt, molybdenum, tantalum, vanadium, lithium/spodumene, etc.
  • precious metals: gold, silver, platinum

#### Excludes:
This class excludes:
- mining and preparation of uranium and thorium ores, see 07.21
- production of aluminium oxide, see 24.42
- production of mattes of copper, see 24.44
- production of mattes of nickel, see 24.45"
"B.08","Other mining and quarrying","### NACE Code: 08

#### Includes:
This division includes extraction from a mine or quarry, but also dredging of alluvial deposits, rock crushing and the use of salt marshes. The products are used most notably in construction (e.g. sands, stones), manufacture of materials (e.g. clay, gypsum, calcium) and manufacture of chemicals etc.

#### Excludes:
This division does not include processing (except crushing, grinding, cutting, cleaning, drying, sorting and mixing) of the minerals extracted, see section C."
"B.08.1","Quarrying of stone, sand and clay","### NACE Code: 08.1"
"B.08.1.1","Quarrying of ornamental stone, limestone, gypsum, slate and other stone","### NACE Code: 08.11

#### Includes:
This class includes:
- quarrying, rough trimming and sawing of monumental and building stone, e.g. marble, granite, sandstone
- breaking and crushing of ornamental and building stone
- quarrying, crushing and breaking of limestone
- mining of gypsum and anhydrite
- mining of chalk and uncalcined dolomite
- production of granules, chippings and powder of extracted stones, whether heat-treated or not

#### Excludes:
This class excludes:
- mining of chemical and fertiliser minerals, see 08.91
- production of calcined dolomite, see 23.52
- cutting, shaping and finishing of stone outside quarries, see 23.70"
"B.08.1.2","Operation of gravel and sand pits and mining of clay and kaolin","### NACE Code: 08.12

#### Includes:
This class includes:
- extraction and dredging of industrial sand, sand for construction and gravel
- breaking and crushing of gravel
- quarrying of sand
- mining of clays, refractory clays and kaolin

#### Excludes:
This class excludes:
- mining of bituminous sand, see 06.10"
"B.08.9","Mining and quarrying n.e.c.","### NACE Code: 08.9"
"B.08.9.1","Mining of chemical and fertiliser minerals","### NACE Code: 08.91

#### Includes:
This class includes:
- mining of natural phosphates and natural potassium salts
- mining of native sulphur
- extraction and preparation of pyrites and pyrrhotite, except roasting
- mining of natural barium sulphate and carbonate (barytes and witherite), natural borates, natural magnesium sulphates (kieserite)
- mining of earth colours, fluorspar and other minerals valued chiefly as a source of chemicals

#### Includes Also:
This class also includes:
- guano mining
- mining of medicinal mud
- extraction processes to produce lithium from brine

#### Excludes:
This class excludes:
- extraction of salt, see 08.93
- roasting of iron pyrites, see 20.13
- manufacture of synthetic fertilisers and nitrogen compounds, see 20.15"
"B.08.9.2","Extraction of peat","### NACE Code: 08.92

#### Includes:
This class includes:
- peat digging
- preparation of peat to improve quality or facilitate transport or storage

#### Excludes:
This class excludes:
- service activities incidental to peat mining, see 09.90
- manufacture of peat briquettes, see 19.20
- manufacture of potting soil mixtures, of e.g. of peat, natural soil, sands, clays, fertiliser minerals, see 20.15
- manufacture of articles of peat, see 23.99"
"B.08.9.3","Extraction of salt","### NACE Code: 08.93

#### Includes:
This class includes:
- extraction of salt from underground, including by dissolving and pumping
- salt production by evaporation of sea water or other saline waters
- crushing, purification and refining of salt by the producer

#### Excludes:
This class excludes:
- processing of salt into food-grade salt, e.g. iodised salt, see 10.84
- potable water production by evaporation of saline water, see 36.00"
"B.08.9.9","Other mining and quarrying n.e.c.","### NACE Code: 08.99

#### Includes:
This class includes:
- mining and quarrying of various minerals and materials:
  • abrasive materials, asbestos, siliceous fossil meals, natural graphite, steatite (talc), feldspar etc.
  • natural asphalt, asphaltites and asphaltic rock; natural solid bitumen
  • gemstones, quartz, mica etc."
"B.09","Mining support service activities","### NACE Code: 09

#### Includes:
This division includes specialised support services incidental to mining provided on a fee or contract basis. It includes exploration services through traditional prospecting methods, e.g. taking core samples and making geological observations as well as drilling, test-drilling or redrilling for oil wells, metallic and non-metallic minerals. Other typical services cover building oil and gas well foundations, cementing oil and gas well casings, cleaning, bailing and swabbing oil and gas wells, draining and pumping mines, etc."
"B.09.1","Support activities for petroleum and natural gas extraction","### NACE Code: 09.1"
"B.09.1.0","Support activities for petroleum and natural gas extraction","### NACE Code: 09.10

#### Includes:
This class includes:
- oil and gas extraction service activities provided on a fee or contract basis:
  • exploration services in connection with petroleum or gas extraction, e.g. traditional prospecting methods, e.g. making geological observations at prospective sites
  • directional drilling and redrilling; 'spudding in'; derrick erection in situ, repairing and dismantling; cementing oil and gas well casings; pumping of wells; plugging and abandoning wells etc.
  • liquefaction and regasification of natural gas for purpose of transport, done at the mine site
  • draining and pumping services, on a fee or contract basis
  • test drilling in connection with petroleum or gas extraction

#### Includes Also:
This class also includes:
- oil and gas field firefighting services and fire prevention services

#### Excludes:
This class excludes:
- service activities performed by operators of oil or gas fields, see 06.10, 06.20
- specialised repair and maintenance of drilling and extraction machinery and equipment, see 33.12
- specialised offshore installation, repair and maintenance of equipment that forms an integral part of floating platforms, see division 43
- liquefaction and regasification of natural gas for purpose of transport, not done on the mine, see 52.22
- geophysical surveying services, on a contract or fee basis, see 71.12"
"B.09.9","Support activities for other mining and quarrying","### NACE Code: 09.9"
"B.09.9.0","Support activities for other mining and quarrying","### NACE Code: 09.90

#### Includes:
This class includes:
- support services on a fee or contract basis, required for mining activities of divisions 05, 07 and 08
  • exploration services by using traditional prospecting methods, e.g. taking core samples and making geological observations at prospective sites
  • draining and pumping services, on a fee or contract basis
  • test drilling and test hole boring
- securing mine shafts and tunnels
- demolition and dismantling of underground mining facilities

#### Excludes:
This class excludes:
- operating mines or quarries on a contract or fee basis, see division 05, 07, 08
- specialised repair and maintenance of mining machinery, see 33.12
- geophysical surveying services, on a contract or fee basis, see 71.12"
"C.10","Manufacture of food products","### NACE Code: 10

#### Includes:
This division includes the processing of the products of agriculture, forestry and fishing into food for humans or animals, and includes the production of various intermediate products that are not directly food products. The activity often generates associated products of greater or lesser value (for example, hides from slaughtering, or oilcake from oil production).

This division is organised by activities dealing with different kinds of products: meat, fish, fruit and vegetables, fats and oils, milk products, grain mill products, animal feeds and other food products. Production can be carried out for own account, as well as for third parties, as in custom slaughtering.

Some activities are considered manufacturing (for example, those performed in bakeries, pastry shops, and prepared meat shops etc., which sell their own production) even though there is retail sale of the products in the producers' own shop. However, where the processing is minimal and does not lead to a real transformation, the unit is classified to section G.

#### Includes Also:
This division also includes the manufacture of liquids considered food or that use similar manufacturing processes, e.g. milk and fruit juice or concentrate.

#### Excludes:
This division excludes the preparation of meals for immediate consumption, see division 56."
